"V3543" "V3547" "V3551" "INTER1" "INTER2" "INTER3" "INTER4" "INFO1" "INFO2" "DEMCAND1" "DEMCAND2" "DEMCAND3" "REPCAND1" "REPCAND2" "REPCAND3" "DEMPART1" "DEMPART2" "DEMPART3" "REPPART1" "REPPART2" "REPPART3" "PARTIES1" "PARTIES2" "PARTIES3" "INDFEEL1" "INDFEEL2" "INDFEEL3" "CARFEEL1" "CARFEEL2" "CARFEEL3" "REAFEEL1" "REAFEEL2" "REAFEEL3" "KENFEEL1" "KENFEEL2" "KENFEEL3" "NEWV121" "NEWV2125" "NEWV3213" "NEWV122" "NEWV2126" "NEWV3214" "NEWV123" "NEWV2127" "NEWV3215" "NEWV130" "NEWV2134" "NEWV3224" "NEWV131" "NEWV2135" "NEWV3225" "PARTYID1" "PARTYID2" "PARTYID3" "PARTYID4" "PARTYID" "NEWV251" "NEWV2272" "NEWV3081" "COMMUN1" "COMMUN2" "COMMUN4" "COMMALL" "EDUC" "INC" "REL" "RELFREQ" "STATUS" "STATE" "PRESTOCO" "PRESTOST" "CONGTOCO" "PDEMCONT" "PREPCONT" "PDEMSTAT" "PREPSTAT" "CDEMCONT" "CREPCONT" "RFRIENDS" "DFRIENDS" "MFRIENDS" "AGE" "SEX" "RACE" "REGION" "DIDVOTE" "VOTE" "PARTREG" "VOTEVALI"
"265" NA NA NA 7 3 9 3 15 20 61 50 48 NA NA NA 70 70 70 60 40 40 60 50 30 60 50 40 70 70 70 60 50 50 85 70 50 7 5 6 5 6 5 4 4 4 2 4 4 6 4 6 1 1 1 1 1 5 5 5 2 2 4 9 9 6 200 5 15 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 53 2 1 2 1 2 1 1
"266" NA NA NA 13 3 3 1 24 8 NA NA NA NA NA NA 50 NA NA 50 NA NA 50 NA NA 50 NA NA 60 NA NA NA NA NA 50 NA NA 4 NA NA 5 NA NA NA NA NA NA NA NA NA NA NA 4 NA NA NA 4 5 NA NA 3 2 2 8 13 21 200 2 34 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 19 1 1 2 NA NA NA 1
"267" NA NA NA 5 3 3 3 21 13 NA NA NA NA NA NA 100 85 75 0 50 30 NA 50 50 NA 50 NA 85 50 75 NA NA 30 NA 85 50 7 NA NA 5 NA NA NA NA NA 1 NA NA 7 NA NA 3 2 2 1 3 1 2 NA 2 2 3 8 11 14 140 2 25 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 32 2 2 2 2 NA NA NA
"268" NA NA NA 5 9 5 3 17 19 60 NA NA NA NA NA 75 60 NA 75 70 NA 75 60 NA 50 50 NA 75 50 70 50 75 50 50 50 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 2 2 2 3 2 2 5 2 2 2 7 12 7 111 3 19 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 62 2 1 2 1 1 1 1
"269" NA NA NA 3 11 3 5 20 22 NA NA NA NA NA NA NA 85 NA NA 65 NA NA 70 NA NA 50 NA 90 85 92 NA NA NA NA 65 NA 5 3 NA 5 5 NA NA NA NA NA 5 NA NA 4 NA 4 2 2 1 4 1 3 1 3 3 2 9 16 15 135 5 31 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 39 1 1 2 1 2 1 1
"270" NA NA NA 3 3 3 1 25 8 55.8 NA NA NA NA NA 30 NA NA 30 NA NA 30 NA NA NA NA NA 42 NA NA 50 NA NA 42 NA NA 5 NA NA 4 NA NA 4 NA NA 4 NA NA 5 NA NA 4 NA NA NA 4 5 NA NA 2 2 2 7 15 7 200 3 22 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 30 2 1 2 NA NA NA NA
"271" NA NA NA 3 3 3 1 20 14 NA NA NA NA NA NA 70 100 85 NA 60 NA NA 60 NA NA NA NA 70 70 70 NA NA NA 60 70 60 4 4 NA 4 6 NA NA NA NA 2 NA NA 4 6 NA 2 1 1 2 2 3 5 5 2 2 2 7 8 NA 200 5 NA 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 26 2 NA 2 2 NA NA NA
"272" 5 NA NA 15 15 15 5 24 32 66 32 55 NA NA NA 100 100 85 60 0 50 85 0 60 60 60 50 100 60 60 70 0 50 70 70 100 NA 2 4 NA 4 4 NA 7 6 NA 6 7 NA 2 4 1 1 1 1 1 5 5 5 3 3 4 12 11 12 200 3 23 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 45 2 1 2 1 2 1 NA
"273" NA NA NA 13 15 7 3 17 22 NA NA NA NA NA NA 85 60 90 15 40 20 50 50 50 30 50 50 70 60 60 40 30 50 30 40 35 4 NA NA 5 NA NA 3 NA NA 3 NA NA 5 NA NA 2 2 2 2 2 5 5 5 2 4 3 10 11 NA 140 5 NA 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 17 1 2 2 1 2 1 1
"274" NA NA NA 15 3 3 1 36 8 46 NA NA NA NA NA 0 NA NA 100 NA NA 75 NA NA NA NA NA 80 NA NA 60 NA NA 25 NA NA 6 NA NA 4 NA NA 7 NA NA 6 NA NA 3 NA NA 7 NA NA NA 7 5 NA NA 3 2 2 8 12 21 113 3 33 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 47 2 1 2 NA NA NA 1
"275" NA NA NA 5 9 9 3 20 20 NA 26 55 NA NA NA NA 50 60 NA 40 50 NA 40 50 NA 40 50 60 50 70 50 40 50 NA 20 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 2 2 2 5 5 5 2 2 2 7 12 19 200 1 31 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 28 2 1 2 1 2 NA 1
"276" 1 NA NA 5 9 9 3 14 12 59 NA NA NA NA NA 80 85 80 50 70 70 50 75 70 60 NA 70 75 80 90 NA 70 75 90 70 80 5 5 NA 5 4 NA NA 3 NA 4 6 NA 5 4 NA 3 3 3 3 3 5 5 5 2 3 2 8 12 21 200 4 33 21 457559 14211790 568972 0.335353473541117 0.613326368839865 0.433877787386388 0.529876743182949 0.310210344270017 0.613914217219828 0 0 1 47 2 1 2 1 2 1 1
"277" NA NA NA 7 3 3 1 32 8 NA NA NA NA NA NA 60 NA NA 60 NA NA 60 NA NA NA NA NA 40 NA NA NA NA NA NA NA NA 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 NA NA NA 4 5 NA NA 2 2 2 7 10 4 111 2 14 21 457559 14211790 568972 0.335353473541117 0.613326368839865 0.433877787386388 0.529876743182949 0.310210344270017 0.613914217219828 0 0 1 74 2 1 2 NA NA NA 1
"278" 1 NA NA 9 15 15 5 16 16 NA NA 71 NA NA 74 75 80 60 50 90 70 50 80 50 NA 80 50 60 80 75 90 90 90 50 50 50 6 NA 5 5 NA 3 7 NA 4 2 NA 6 6 NA 2 1 1 1 2 1 4 5 5 2 2 2 7 12 18 111 3 30 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 40 2 1 2 1 1 1 1
"279" NA NA NA 9 13 9 3 14 18 NA NA NA NA NA 58 75 75 50 50 50 50 50 50 50 0 50 50 75 50 50 50 50 50 50 50 50 4 5 4 7 4 5 5 5 3 4 4 NA 4 4 NA 2 2 2 2 2 5 5 5 2 3 2 8 12 17 200 2 29 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 44 2 1 2 1 1 1 1
"280" NA NA NA 11 15 15 1 35 30 51 52 54 68.5714285714286 NA 74 NA 60 NA NA 70 NA NA 70 NA NA 70 NA 60 60 50 75 65 80 50 60 60 5 5 5 4 4 4 6 6 5 6 6 6 4 2 2 2 4 2 NA 2 5 5 5 4 3 2 10 15 NA 200 2 NA 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 38 1 1 2 NA NA NA NA
"281" NA NA NA 9 9 9 3 20 20 NA NA NA NA NA NA 50 50 NA 50 50 NA 50 50 NA NA 50 NA 50 35 40 20 50 50 0 30 40 5 5 5 3 2 3 7 7 6 6 5 6 2 3 NA 6 6 5 5 6 5 5 5 2 2 2 7 16 22 200 5 38 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 33 2 1 2 1 1 NA 1
"282" 5 NA 3 9 9 5 5 21 14 NA 58 NA NA NA NA 70 50 50 80 75 50 75 65 50 60 60 50 40 50 50 75 80 75 50 75 65 3 5 5 4 2 2 2 6 6 2 6 6 5 2 2 6 6 6 6 6 5 5 5 2 2 2 7 16 21 120 2 37 21 8245877 14211790 8855254 0.408527316136295 0.561765716369526 0.433877787386388 0.529876743182949 0.51058829029636 0.345562871488497 0 0 1 35 2 1 2 1 1 3 1
"283" 1 NA NA 11 3 9 5 11 17 NA 32 45 NA 45 93 85 60 85 60 70 100 70 60 65 60 50 55 70 60 60 40 70 100 50 15 0 NA 5 6 NA 3 4 NA 7 5 NA 6 4 NA 2 4 2 2 6 6 2 5 5 5 2 2 2 7 12 10 111 4 22 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 64 2 1 2 1 1 3 1
"284" NA NA NA 15 9 3 5 24 22 20 3 NA 39.2857142857143 NA NA 60 15 NA 70 70 NA 60 30 NA 60 15 NA 70 15 NA 40 60 NA 0 0 NA 5 NA NA 3 NA NA 5 NA NA 6 NA NA 2 NA NA 4 4 NA 5 4 5 5 NA 3 3 3 10 12 NA 123 2 NA 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 76 1 1 2 1 1 3 1
"285" NA NA NA 9 3 3 1 17 8 NA NA NA NA NA NA 75 NA NA 70 NA NA 70 NA NA 55 NA NA 85 NA NA 80 NA NA 75 NA NA 2 NA NA 2 NA NA 6 NA NA 4 NA NA 2 NA NA 4 NA NA NA 4 5 NA NA 3 2 2 8 16 NA 200 3 NA 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 38 1 3 2 NA NA NA NA
"286" 1 5 NA 7 3 9 5 24 24 58 50 54 NA NA 64 50 50 50 50 50 60 50 40 50 50 85 70 60 60 40 50 60 60 50 40 50 4 3 5 5 6 6 2 3 3 2 6 5 5 3 3 5 4 5 5 5 4 5 5 2 2 2 7 13 19 200 2 32 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 50 1 1 2 1 4 3 NA
"287" NA NA NA 9 3 3 1 24 8 44 NA NA NA NA NA 60 NA NA 50 NA NA 70 NA NA 70 NA NA 70 NA NA 50 NA NA 0 NA NA 3 NA NA 4 NA NA 5 NA NA 5 NA NA 3 NA NA 2 NA NA NA 2 5 NA NA 2 2 2 7 14 22 149 3 36 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 40 2 1 2 NA NA NA 1
"288" NA NA NA 15 15 3 1 32 32 54 61 NA NA 54.2857142857143 NA 85 100 NA 60 70 NA 60 70 NA 50 60 NA 100 100 NA 50 50 NA 0 0 NA 5 NA NA 6 NA NA 5 NA NA 4 NA NA 5 NA NA 3 2 NA NA 3 5 5 NA 2 2 2 7 10 15 140 1 25 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 66 2 1 2 NA NA NA 1
"289" NA NA NA 13 3 3 1 13 8 43 NA NA NA NA NA 55 NA NA 90 NA NA 70 NA NA 75 NA NA 95 NA NA 50 NA NA 10 NA NA 4 NA NA 6 NA NA 4 NA NA 5 NA NA 4 NA NA 6 NA NA NA 6 5 NA NA 2 2 2 7 13 15 101 5 28 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 29 1 1 2 NA NA NA NA
"290" NA NA NA 11 9 3 1 26 21 46 52 NA 45.7142857142857 55.7142857142857 NA 60 70 NA 60 70 NA 60 70 NA 60 70 NA 60 70 NA 40 50 NA 40 40 NA 5 4 NA 3 4 NA 6 7 NA 5 6 NA 4 2 NA 4 3 NA NA 4 5 5 NA 2 2 2 7 17 13 200 2 30 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 28 1 1 2 NA NA NA 1
"291" NA NA NA 11 13 11 5 11 23 56 32 NA NA 48.5714285714286 29 50 50 85 50 50 50 50 30 100 50 40 30 60 30 60 50 60 60 60 40 0 3 3 6 3 4 4 5 6 4 4 6 7 3 2 5 4 2 1 4 4 5 5 5 2 2 2 8 12 12 NA NA 24 21 769035 14211790 1189547 0.257687881565858 0.688790497181533 0.433877787386388 0.529876743182949 0.199790340356455 0.573887370570478 0 0 1 57 1 1 2 1 2 1 1
"292" NA 5 5 11 7 7 1 32 22 51 NA NA NA NA NA 100 0 15 85 100 100 60 50 60 70 50 85 100 0 0 NA 0 NA 70 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 5 5 5 1 5 5 5 2 2 2 7 7 3 122 2 10 21 213367 14211790 250619 0.46196459621216 0.498404158093801 0.433877787386388 0.529876743182949 0.187491770376548 0.676473052721462 0 0 1 70 2 1 2 2 NA NA NA
"293" 5 1 5 13 3 7 3 26 8 52 NA 49 NA NA NA 50 NA 85 50 NA 60 50 NA 60 50 NA 60 100 NA 85 40 NA 40 40 NA 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 NA 2 3 4 5 NA 5 2 2 2 7 10 16 140 2 26 21 213367 14211790 250619 0.46196459621216 0.498404158093801 0.433877787386388 0.529876743182949 0.187491770376548 0.676473052721462 0 0 1 50 2 1 2 1 2 1 1
"294" 1 1 NA 15 15 15 5 24 23 40 43 NA NA NA NA 50 30 40 60 70 85 85 70 85 50 50 60 85 85 70 85 85 100 0 0 0 5 5 6 3 4 3 6 6 7 6 6 6 2 2 2 5 6 7 7 5 5 5 5 4 4 4 13 12 20 115 5 32 21 213367 14211790 250619 0.46196459621216 0.498404158093801 0.433877787386388 0.529876743182949 0.187491770376548 0.676473052721462 0 0 1 25 2 1 2 1 1 3 1
"295" 1 1 1 11 7 13 3 22 28 NA 41 66 NA NA 77 60 60 60 100 100 100 85 85 70 60 60 60 85 70 70 100 85 85 30 0 30 6 6 6 5 6 6 5 6 6 5 5 6 3 2 4 7 7 7 7 7 5 5 5 2 3 2 8 12 16 111 4 28 21 213367 14211790 250619 0.46196459621216 0.498404158093801 0.433877787386388 0.529876743182949 0.187491770376548 0.676473052721462 1 0 0 79 2 1 2 1 1 3 1
"296" NA NA NA 11 11 11 3 38 35 58 NA 57 NA NA 52 85 NA 50 70 NA 50 60 NA 50 70 70 60 60 50 40 30 40 50 70 70 85 3 4 NA 4 4 NA 7 6 NA 4 6 NA 2 2 NA 2 4 2 2 2 5 5 5 3 2 4 10 13 16 200 5 29 21 213367 14211790 250619 0.46196459621216 0.498404158093801 0.433877787386388 0.529876743182949 0.187491770376548 0.676473052721462 0 0 1 45 2 1 2 1 4 1 1
"297" NA NA NA 9 3 3 1 18 8 66 NA NA NA NA NA 100 NA NA 70 NA NA 70 NA NA 60 NA NA 85 NA NA 50 NA NA 70 NA NA 4 NA NA 6 NA NA 5 NA NA 5 NA NA 6 NA NA 1 NA NA NA 1 5 NA NA 2 2 2 7 11 NA 120 2 NA 21 213367 14211790 250619 0.46196459621216 0.498404158093801 0.433877787386388 0.529876743182949 0.187491770376548 0.676473052721462 0 0 1 40 2 1 2 NA NA NA NA
"298" 3 5 NA 9 9 9 3 18 13 NA NA NA NA NA NA 60 85 60 60 70 50 50 60 50 50 70 50 85 85 70 50 60 40 40 60 40 NA 4 4 NA 5 5 NA 3 4 NA 4 3 NA 5 4 4 2 2 2 4 1 2 1 2 2 3 8 12 3 152 2 15 21 213367 14211790 250619 0.46196459621216 0.498404158093801 0.433877787386388 0.529876743182949 0.187491770376548 0.676473052721462 0 0 1 22 2 1 2 2 NA NA NA
"299" NA NA NA 3 3 7 1 16 16 57 48 59 NA NA NA 50 60 70 50 60 70 50 60 70 100 60 70 85 85 85 60 40 70 40 30 40 NA NA 4 NA NA 5 NA NA 3 NA NA 3 NA NA 4 4 3 4 3 4 5 5 5 2 2 3 8 12 13 110 2 25 21 213367 14211790 250619 0.46196459621216 0.498404158093801 0.433877787386388 0.529876743182949 0.187491770376548 0.676473052721462 0 0 1 39 2 1 2 2 NA NA NA
"300" 1 1 1 11 15 15 5 28 30 NA NA NA NA NA NA 50 40 30 85 85 85 50 85 70 85 70 60 50 15 15 30 60 85 70 60 70 NA 5 4 NA 4 5 NA 5 4 NA 6 4 NA 6 5 5 7 7 7 5 5 5 5 3 3 4 12 12 17 120 2 29 21 70325 14211790 86846 0.372086740135087 0.599374333451831 0.433877787386388 0.529876743182949 0.206215600027635 0.753655896644635 1 0 0 26 2 1 2 1 1 3 1
"301" NA NA NA 9 9 3 1 28 29 NA 33 NA NA NA NA 50 30 NA 90 90 NA 60 70 NA 50 50 NA 50 5 NA 80 100 NA 50 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 7 NA NA 7 5 5 NA 3 3 2 9 12 20 115 5 32 21 43444 14211790 62719 0.322184881686769 0.657881410551515 0.433877787386388 0.529876743182949 0.29440839299096 0.708557215516829 0 0 1 76 2 1 2 NA NA NA 1
"302" NA NA NA 9 9 5 3 19 25 63 63 64 NA NA NA 70 70 70 50 50 60 70 50 40 50 50 50 70 70 70 50 60 60 85 85 70 3 3 3 NA 5 4 6 6 5 5 5 5 3 3 3 2 2 2 2 2 5 5 5 3 2 3 9 16 16 120 2 32 21 43444 14211790 62719 0.322184881686769 0.657881410551515 0.433877787386388 0.529876743182949 0.29440839299096 0.708557215516829 0 0 1 26 2 1 2 1 4 3 1
"303" NA NA NA 3 3 3 1 16 17 NA NA NA NA NA NA 85 70 70 70 60 60 85 70 60 60 60 60 85 50 60 70 60 50 50 60 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 3 2 4 5 5 5 2 2 2 7 8 12 111 2 20 21 43444 14211790 62719 0.322184881686769 0.657881410551515 0.433877787386388 0.529876743182949 0.29440839299096 0.708557215516829 0 0 1 54 2 1 2 1 2 1 1
"304" NA NA NA 5 3 3 1 26 8 NA NA NA NA NA NA 70 NA NA 70 NA NA 60 NA NA 50 NA NA 70 NA NA 60 NA NA 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 NA NA NA 4 5 NA NA 2 2 2 7 8 NA 120 5 NA 21 43444 14211790 62719 0.322184881686769 0.657881410551515 0.433877787386388 0.529876743182949 0.29440839299096 0.708557215516829 0 0 1 70 2 1 2 NA NA NA 1
"305" NA NA NA 3 11 11 5 12 14 NA NA NA NA NA NA 60 70 70 70 60 85 60 60 50 50 70 50 70 60 85 50 30 15 85 85 85 6 1 6 3 5 6 4 7 2 6 5 5 3 3 3 6 3 5 5 6 1 1 1 2 2 2 8 9 12 109 2 21 21 43444 14211790 62719 0.322184881686769 0.657881410551515 0.433877787386388 0.529876743182949 0.29440839299096 0.708557215516829 0 0 1 36 2 1 2 2 NA NA NA
"306" NA NA NA 9 5 5 3 22 25 69 50 NA NA NA NA 50 50 50 50 50 50 50 50 50 50 50 40 70 60 40 85 60 60 85 40 50 NA NA 5 NA NA 7 NA NA 6 NA NA 4 NA NA 4 4 4 4 4 4 4 NA NA 2 2 2 7 12 5 NA NA 17 21 43444 14211790 62719 0.322184881686769 0.657881410551515 0.433877787386388 0.529876743182949 0.29440839299096 0.708557215516829 0 0 1 36 1 1 2 1 1 NA NA
"307" NA NA 1 13 15 15 5 24 24 43 NA 36 NA NA NA 70 60 40 85 100 85 85 70 70 60 30 30 85 60 30 100 100 100 0 40 0 5 5 5 4 4 1 5 6 6 5 6 6 3 3 3 7 7 7 7 7 5 5 5 4 3 4 13 13 22 123 5 35 21 43444 14211790 62719 0.322184881686769 0.657881410551515 0.433877787386388 0.529876743182949 0.29440839299096 0.708557215516829 0 0 1 47 2 NA 2 1 1 3 1
"308" 5 NA NA 9 11 7 3 11 11 NA NA 49 NA NA 50 100 85 100 60 30 60 70 60 60 30 30 60 85 60 85 60 30 40 60 30 40 4 5 5 5 6 5 NA 3 3 3 4 3 5 5 4 1 1 1 1 1 1 1 1 2 3 4 11 14 5 120 2 19 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 0 0 1 40 2 1 2 2 NA NA NA
"309" NA NA 1 11 9 11 5 34 32 54 46 48 NA NA NA 60 60 40 50 40 40 60 85 60 30 40 50 70 60 60 30 15 30 50 40 40 5 5 4 5 4 5 6 6 6 4 7 7 3 6 6 2 3 2 2 2 5 5 5 2 2 3 8 17 20 200 2 37 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 0 0 1 31 1 1 2 1 3 1 1
"310" 1 1 1 5 9 15 5 30 30 35 43 61 NA NA 69 40 40 40 60 60 85 40 60 85 40 60 70 70 60 60 60 85 100 15 15 50 NA NA 3 NA NA 5 NA NA 3 NA NA 5 NA NA 3 6 6 7 7 6 5 5 5 2 2 3 8 12 8 110 2 20 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 1 0 0 27 2 1 2 1 1 3 1
"311" NA NA NA 9 13 5 1 17 19 NA NA 55 NA NA NA 50 50 60 50 70 40 40 60 40 100 40 50 70 60 85 100 85 100 0 50 60 6 6 6 NA 4 5 6 6 6 5 NA 2 3 3 5 5 4 3 5 5 5 5 5 2 2 2 7 12 19 100 2 31 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 0 0 1 54 2 1 2 1 1 NA 1
"312" NA NA NA 13 7 5 3 12 16 NA NA NA NA NA NA NA 70 NA NA 100 NA 85 85 70 70 15 85 60 60 70 100 100 100 0 50 60 4 NA NA NA NA NA 6 NA NA 6 NA NA 2 NA NA 4 NA 4 NA 4 5 5 5 2 2 2 7 12 NA 200 5 NA 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 0 0 1 56 2 1 2 2 NA NA NA
"313" 5 NA 5 11 11 11 5 35 27 45 36 39 NA NA NA 50 40 60 60 60 40 50 40 40 60 60 50 70 60 60 50 40 30 40 30 30 5 5 5 5 3 4 4 6 5 5 5 5 4 4 5 6 6 6 7 6 5 5 5 4 4 4 14 17 14 NA NA 31 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 0 0 1 29 1 1 2 1 2 3 1
"314" NA NA NA 5 3 3 1 12 8 NA NA NA NA NA NA NA NA NA NA NA NA 60 NA NA 60 NA NA 85 NA NA 60 NA NA 70 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 NA NA NA 3 1 NA NA 3 2 2 8 12 19 123 5 31 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 0 0 1 28 2 1 2 NA NA NA NA
"315" NA NA NA 9 9 5 5 19 21 NA NA NA NA NA NA 60 30 50 85 70 50 50 60 0 85 50 60 40 15 30 NA NA 40 NA 0 40 6 4 6 7 6 5 NA NA 3 5 6 3 3 3 5 6 6 5 6 6 5 5 5 3 3 4 11 13 11 200 5 24 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 0 0 1 20 1 1 2 1 1 3 1
"316" NA NA NA 11 15 9 3 18 20 68 63 NA NA NA 56 100 85 90 70 70 60 70 70 85 60 60 50 100 85 95 70 60 60 60 70 60 5 NA NA 6 NA NA 5 NA NA 5 NA NA 6 NA NA 1 2 1 2 1 5 5 5 2 2 3 8 12 16 123 2 28 22 138364 6520456 194618 0.326118065392732 0.638757191176896 0.392430069308036 0.585855805176816 0.395569782856673 0.481718032247788 0 0 1 39 1 1 2 1 2 1 1
"317" NA NA NA 5 7 13 3 19 21 NA NA 60 NA NA NA 0 50 40 60 60 85 NA 70 85 50 50 NA 100 100 85 70 50 85 0 50 40 6 6 6 4 4 3 4 5 5 3 4 5 1 1 1 6 6 6 6 6 5 5 5 2 2 2 7 14 17 132 5 31 22 949611 6520456 1520850 0.393364230195312 0.581829822948555 0.392430069308036 0.585855805176816 0.399854028996942 0.348465660650294 0 0 1 50 2 1 2 1 1 3 1
"318" NA NA NA 3 7 3 1 14 18 NA 26 NA NA NA NA 50 50 NA 50 50 NA NA 50 NA 60 50 NA 40 50 NA NA 60 NA 50 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 4 NA NA 3 2 5 NA 2 2 2 7 9 NA 123 5 NA 22 949611 6520456 1520850 0.393364230195312 0.581829822948555 0.392430069308036 0.585855805176816 0.399854028996942 0.348465660650294 0 0 1 71 2 1 2 NA NA NA 1
"319" NA NA NA 5 3 3 1 19 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 NA NA 4 NA NA NA NA NA NA NA NA NA NA NA 4 NA NA NA 4 1 NA NA 2 2 2 7 11 NA 135 2 NA 22 53310 6520456 80333 0.300318889514162 0.680622772462952 0.392430069308036 0.585855805176816 0.401317017912937 0.549313482628559 0 0 1 31 2 1 2 NA NA NA NA
"320" NA NA NA 15 15 15 5 22 22 26 31 29 60 61.4285714285714 67 15 30 30 60 60 60 50 50 50 50 50 50 50 50 40 85 85 85 10 15 15 6 5 6 4 3 4 6 6 6 5 4 5 3 3 3 6 6 6 6 6 5 5 5 2 3 3 10 17 16 130 5 33 22 53310 6520456 80333 0.300318889514162 0.680622772462952 0.392430069308036 0.585855805176816 0.401317017912937 0.549313482628559 0 0 1 35 1 1 2 1 1 3 1
"321" NA NA NA 9 9 9 3 20 22 NA NA 65 NA NA 58 60 50 60 60 50 60 60 40 70 30 30 40 85 50 70 85 50 60 85 50 85 7 5 5 4 4 4 4 4 4 4 4 4 5 4 4 3 1 2 2 3 5 5 NA 2 2 3 8 11 NA 120 1 NA 22 53310 6520456 80333 0.300318889514162 0.680622772462952 0.392430069308036 0.585855805176816 0.401317017912937 0.549313482628559 0 0 1 51 2 1 2 1 2 1 1
